action_times,actions,block,button_pressed,correct,key_press,path,queries,questions,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[19935, 22541, 23597]","[u'right', u'right', u'up']",train_basic,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 5]","[19929, 2080, 533]",5.0,"[None, None, None]",,39124,0.0,3.0262455045681644e+18,mouselab-mdp,0
"[61701, 62771, 63635]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 10]","[61697, 546, 343]",25.0,"[None, None, None]",,105995,1.0,-2.6765330699051464e+18,mouselab-mdp,0
"[3770, 4594, 6602]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, -10]","[3766, 299, 1469]",-5.0,"[None, None, None]",,115932,2.0,2.9612134047696353e+18,mouselab-mdp,0
"[4468, 5364, 6292]","[u'left', u'left', u'down']",train_basic,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, 5]","[4465, 363, 410]",5.0,"[None, None, None]",,124611,3.0,5.724401768725425e+18,mouselab-mdp,0
"[1301, 7654, 9074]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, -10]","[1299, 5831, 888]",-5.0,"[None, None, None]",,136812,4.0,7.645296890765741e+18,mouselab-mdp,0
"[8069, 8662, 9782]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[8065, 61, 600]",10.0,"[None, None, None]",,149427,5.0,3.812331254939213e+18,mouselab-mdp,0
"[1357, 2101, 3036]","[u'right', u'right', u'down']",train_basic,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -10]","[1355, 222, 410]",5.0,"[None, None, None]",,154492,6.0,4.126289696711771e+18,mouselab-mdp,0
"[486, 1118, 2151]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 10]","[484, 103, 501]",15.0,"[None, None, None]",,159116,7.0,7.03335331080147e+17,mouselab-mdp,0
"[2079, 2630, 3233]","[u'right', u'right', u'down']",train_basic,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[2076, 23, 75]",10.0,"[None, None, None]",,164442,8.0,6.186837397190105e+18,mouselab-mdp,0
"[973, 2158, 2893]","[u'up', u'up', u'left']",train_basic,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[971, 663, 217]",5.0,"[None, None, None]",,169604,9.0,-8.485306912601427e+16,mouselab-mdp,0
"[4637, 5876, 7021]","[u'left', u'left', u'up']",train_hidden,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, -5]","[4635, 708, 620]",-10.0,"[None, None, None]",,181434,10.0,9.10621497278211e+18,mouselab-mdp,0
"[1704, 2575, 3551]","[u'right', u'right', u'up']",train_hidden,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 5]","[1701, 355, 445]",5.0,"[None, None, None]",,187484,11.0,5.015924348765825e+18,mouselab-mdp,0
"[1227, 2004, 2908]","[u'up', u'up', u'right']",train_hidden,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[1226, 237, 378]",30.0,"[None, None, None]",,192988,12.0,7.553211965372142e+18,mouselab-mdp,0
"[1396, 2100, 2875]","[u'left', u'left', u'up']",train_hidden,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 5]","[1393, 168, 243]",15.0,"[None, None, None]",,198309,13.0,3.583064541232826e+18,mouselab-mdp,0
"[1857, 2433, 3128]","[u'up', u'up', u'left']",train_hidden,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, -10]","[1852, 49, 163]",-10.0,"[None, None, None]",,203611,14.0,3.6695183518116547e+18,mouselab-mdp,0
"[6299, 14298, 15114]","[u'right', u'right', u'up']",train_inspector,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, -10]","[6294, 7469, 283]",5.0,"[None, None, None]",,223060,15.0,2.0031782822548767e+18,mouselab-mdp,0
"[7643, 8348, 9242]","[u'right', u'right', u'down']",train_inspector,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [5948]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -5, -10]","[7641, 174, 367]",-10.0,"[None, None, None]",,234588,16.0,-3.06599297092415e+18,mouselab-mdp,0
"[2315, 2923, 3708]","[u'left', u'left', u'up']",train_inspector,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9'], u'time': [1044]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 10]","[2314, 78, 259]",25.0,"[None, None, None]",,240619,17.0,-9.103368144950199e+18,mouselab-mdp,0
"[1801, 2410, 3066]","[u'up', u'up', u'right']",train_inspector,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1262]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 5]","[1799, 90, 130]",20.0,"[None, None, None]",,245931,18.0,-3.8748518639778094e+18,mouselab-mdp,0
"[1155, 1723, 2628]","[u'right', u'right', u'down']",train_inspector,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [644]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, -5]","[1153, 44, 385]",-5.0,"[None, None, None]",,250996,19.0,-4.4291516051404616e+18,mouselab-mdp,0
"[49089, 49924, 50772]","[u'left', u'left', u'up']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [47212]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 5, 10]","[49083, 304, 316]",4.0,"[None, None, None]",,307236,20.0,-5.833452680797874e+18,mouselab-mdp,0
"[2965, 3765, 4581]","[u'right', u'right', u'up']",train_inspect_cost,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, -10, 10]","[2960, 276, 294]",-5.0,"[None, None, None]",,314740,21.0,-5.149457503050632e+18,mouselab-mdp,0
"[2236, 2820, 3781]","[u'up', u'up', u'right']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1664]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[2233, 54, 430]",4.0,"[None, None, None]",,321291,22.0,5.309248044539889e+18,mouselab-mdp,0
"[2875, 3650, 4506]","[u'left', u'left', u'up']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -5]","[2871, 246, 334]",10.0,"[None, None, None]",,328259,23.0,4.517249616187461e+18,mouselab-mdp,0
"[1941, 2492, 3068]","[u'up', u'up', u'right']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [1428]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[1938, 27, 53]",24.0,"[None, None, None]",,333644,24.0,-1.4141965748565614e+17,mouselab-mdp,0
"[16663, 17687, 18335]","[u'up', u'up', u'right']",train_final,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [16227]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, -10, 10]","[16661, 504, 117]",-6.0,"[None, None, None]",,356666,25.0,-3.5260456632436096e+17,mouselab-mdp,0
"[521, 1057, 1912]","[u'right', u'right', u'down']",train_final,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[519, 8, 330]",30.0,"[None, None, None]",,361011,26.0,-3.650836633176822e+16,mouselab-mdp,0
"[422, 948, 1846]","[u'up', u'up', u'left']",train_final,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 5]","[420, 2, 352]",10.0,"[None, None, None]",,365724,27.0,-6.72824086845133e+18,mouselab-mdp,0
"[790, 1374, 1942]","[u'left', u'left', u'up']",train_final,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 10]","[786, 56, 43]",15.0,"[None, None, None]",,369964,28.0,-3.8790525829275725e+17,mouselab-mdp,0
"[327, 1432, 2311]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -5, -10]","[324, 572, 351]",-25.0,"[None, None, None]",,374452,29.0,-2.7782514449718523e+18,mouselab-mdp,0
"[14398, 15147, 16212]","[u'right', u'right', u'down']",test,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, -10]","[14393, 233, 530]",-5.0,"[None, None, None]",,533051,30.0,-3.506160317620679e+18,mouselab-mdp,0
"[770, 1410, 2131]","[u'up', u'up', u'left']",test,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[768, 107, 196]",10.0,"[None, None, None]",,537907,31.0,-6.467484867280245e+18,mouselab-mdp,0
"[599, 1719, 2528]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -5]","[596, 585, 276]",10.0,"[None, None, None]",,543307,32.0,-7.125102216625555e+18,mouselab-mdp,0
"[849, 1833, 2728]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, -10]","[846, 446, 376]",0.0,"[None, None, None]",,548668,33.0,1.3765381945531668e+18,mouselab-mdp,0
"[659, 1351, 2111]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -10, 10]","[656, 171, 231]",-10.0,"[None, None, None]",,553108,34.0,2.102736855806764e+18,mouselab-mdp,0
"[1338, 2201, 3058]","[u'right', u'right', u'down']",test,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, -5, -5]","[1337, 340, 333]",-15.0,"[None, None, None]",,559547,35.0,2.64561491402998e+18,mouselab-mdp,0
"[570, 1370, 2170]","[u'up', u'up', u'left']",test,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, -5]","[566, 288, 272]",0.0,"[None, None, None]",,564019,36.0,7.91556335598923e+18,mouselab-mdp,0
"[376, 1048, 1664]","[u'right', u'right', u'down']",test,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 5, -10]","[372, 142, 91]",-15.0,"[None, None, None]",,567844,37.0,7.839838664789078e+18,mouselab-mdp,0
"[340, 1012, 1595]","[u'up', u'up', u'left']",test,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 5]","[338, 144, 60]",0.0,"[None, None, None]",,571604,38.0,-8.965170723769651e+18,mouselab-mdp,0
"[424, 1192, 1975]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, -10]","[421, 246, 263]",-15.0,"[None, None, None]",,576020,39.0,7.434111409514572e+18,mouselab-mdp,0
"[848, 1381, 1948]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[845, 5, 39]",25.0,"[None, None, None]",,580244,40.0,-7.824465990977061e+18,mouselab-mdp,0
"[3679, 4406, 5079]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9'], u'time': [1098, 3152]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[3676, 198, 140]",28.0,"[None, None, None]",,588124,41.0,-5.799413076952947e+18,mouselab-mdp,0
"[2766, 3405, 4452]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [2155]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[2762, 104, 524]",24.0,"[None, None, None]",,594788,42.0,-3.081449241277774e+18,mouselab-mdp,0
"[3742, 4325, 5662]","[u'right', u'right', u'down']",test,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5'], u'time': [964, 3197]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 5]","[3739, 57, 811]",18.0,"[None, None, None]",,602916,43.0,-3.810609463936167e+18,mouselab-mdp,0
"[4941, 5717, 6463]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -10, -5]","[4940, 246, 224]",-25.0,"[None, None, None]",,611635,44.0,4.79729195570316e+18,mouselab-mdp,0
